timestamp_ms,ax,ay,az,gx,gy,gz,temp,pitch,roll
114241,-0.9619,-0.0349,-0.1470,-2.6718,1.0305,-1.1603,48.81,81.07,-166.64
114741,-0.9473,-0.0330,-0.1648,-2.7023,1.2824,-0.7710,48.95,79.94,-168.69
115241,-0.9495,-0.0327,-0.1487,-2.0153,1.6641,-1.6870,48.86,80.89,-167.59
115741,-0.9473,-0.0281,-0.1565,-2.3893,1.1756,-0.9618,49.00,80.47,-169.83
116241,-0.9507,-0.0286,-0.1580,-2.4504,1.9389,-1.1298,48.86,80.42,-169.75
116741,-0.9553,-0.0261,-0.1580,-2.5878,1.7252,-0.7634,48.72,80.49,-170.61
117241,-0.9534,-0.0286,-0.1494,-2.5573,1.0687,-1.4275,48.95,80.93,-169.18
117741,-0.9583,-0.0334,-0.1479,-2.3588,1.1527,-0.2672,48.86,81.01,-167.26
118241,-0.9751,-0.0173,-0.1448,-2.5420,0.7786,-1.3130,48.81,81.50,-173.17
118741,-0.9548,-0.0200,-0.1465,-2.6794,1.4962,-2.2366,49.00,81.20,-172.22
119241,-0.9553,-0.0295,-0.1477,-2.4275,1.0534,-1.2901,49.05,81.04,-168.69
119741,-0.9717,-0.0269,-0.1497,-2.5573,0.9466,-0.5191,48.95,81.11,-169.83
120241,-0.9492,-0.0264,-0.1592,-2.6870,1.4351,-0.1145,48.81,80.35,-170.59
120741,-0.9500,-0.0352,-0.1487,-2.5420,1.5344,-1.0153,48.72,80.86,-166.70
121241,-0.9612,-0.0249,-0.1594,-2.2824,1.3740,-0.0763,48.95,80.47,-171.12
121741,-0.9639,-0.0293,-0.1494,-2.2061,-0.3435,0.6641,48.86,81.02,-168.91
122241,-0.9429,-0.0305,-0.1509,-2.4656,1.4427,-0.7634,49.05,80.73,-168.57
122741,-0.9443,-0.0298,-0.1599,-2.0229,0.8092,-1.1985,49.19,80.23,-169.45
123241,-0.9587,-0.0271,-0.1584,-2.6794,1.5725,-1.4198,48.95,80.48,-170.29
123741,-0.9626,-0.0261,-0.1489,-2.3817,1.1908,-1.5496,49.00,81.07,-170.05
124241,-0.9470,-0.0330,-0.1416,-3.0153,2.1756,0.3817,49.00,81.27,-166.90
124741,-0.9473,-0.0308,-0.1504,-2.4656,1.1908,-0.8473,49.14,80.80,-168.44
125241,-0.9631,-0.0137,-0.1455,-2.3969,0.6031,-0.3435,48.86,81.37,-174.63
125741,-0.9438,-0.0315,-0.1567,-1.9924,1.1221,-2.0458,49.05,80.39,-168.64
126241,-0.9565,-0.0310,-0.1504,-2.6412,1.4733,-1.1908,48.72,80.88,-168.35
126741,-0.9585,-0.0378,-0.1501,-2.4351,1.2901,-0.7405,48.72,80.82,-165.85
127241,-0.9500,-0.0354,-0.1550,-2.4351,0.8931,-0.4427,48.81,80.50,-167.14
127741,-0.9568,-0.0232,-0.1562,-2.3969,0.5802,-1.6489,48.81,80.63,-171.56
128241,-0.9575,-0.0312,-0.1440,-2.6107,1.1145,-0.3282,48.95,81.25,-167.76
128741,-0.9553,-0.0256,-0.1555,-2.4580,1.2748,-0.7252,48.86,80.63,-170.64
129241,-0.9507,-0.0298,-0.1479,-2.5191,1.0382,-0.3282,48.72,80.98,-168.62
129741,-0.9539,-0.0283,-0.1519,-2.4885,1.5115,-0.7099,48.95,80.80,-169.44
130241,-0.9614,-0.0366,-0.1541,-2.0840,0.8168,-1.9084,48.86,80.65,-166.63
130741,-0.9612,-0.0259,-0.1526,-2.6718,1.1679,1.2672,49.05,80.85,-170.37
131241,-0.9365,-0.0295,-0.1455,-2.1756,1.2672,-2.3053,49.14,80.99,-168.52
131741,-0.9502,-0.0374,-0.1472,-2.3588,0.8855,-1.5344,49.00,80.92,-165.76
132241,-0.9592,-0.0322,-0.1475,-2.2901,1.2061,-0.9008,49.05,81.06,-167.67
132741,-0.9504,-0.0298,-0.1418,-2.3740,0.8550,-1.3664,48.72,81.33,-168.14
133241,-0.9688,-0.0364,-0.1467,-2.2977,0.7023,-3.3817,48.81,81.13,-166.08
133741,-0.9697,-0.0295,-0.1553,-2.6183,0.3817,-1.8473,49.05,80.74,-169.23
134241,-0.9600,-0.0283,-0.1631,-2.6336,0.5878,-0.4504,48.95,80.22,-170.15
134741,-0.9583,-0.0229,-0.1436,-1.9924,1.0992,-1.3511,48.72,81.37,-170.92
135241,-0.9519,-0.0254,-0.1572,-2.2748,1.1603,-0.8702,49.05,80.50,-170.83
135741,-0.9519,-0.0269,-0.1494,-2.4656,1.0916,-0.5420,48.81,80.94,-169.81
136241,-0.9509,-0.0325,-0.1506,-2.5115,1.1145,-1.6870,48.86,80.80,-167.84
136741,-0.9619,-0.0332,-0.1562,-2.3893,0.6947,-0.5115,48.95,80.57,-168.00
137241,-0.9585,-0.0266,-0.1440,-2.7710,1.1069,0.7939,48.95,81.31,-169.53
137741,-0.9604,-0.0217,-0.1509,-2.1679,1.3740,-1.9008,48.81,80.98,-171.80
138241,-0.9541,-0.0225,-0.1523,-2.3740,1.0992,-0.3282,48.86,80.83,-171.61
138741,-0.9614,-0.0308,-0.1514,-2.4809,0.9695,-2.6489,49.00,80.87,-168.51
139241,-0.9592,-0.0271,-0.1511,-2.7405,1.2214,-0.2137,49.14,80.91,-169.83
139741,-0.9561,-0.0293,-0.1506,-2.7481,1.4580,0.3969,48.86,80.88,-168.99
140241,-0.9568,-0.0298,-0.1477,-2.1603,1.0153,-2.2061,48.72,81.05,-168.60
140741,-0.9568,-0.0208,-0.1497,-2.6718,1.1603,-0.8473,48.86,81.03,-172.11
141241,-0.9570,-0.0293,-0.1514,-2.6336,1.2519,-0.4351,49.14,80.85,-169.05
141741,-0.9490,-0.0251,-0.1653,-2.9008,0.7481,0.1298,49.00,80.01,-171.35
142241,-0.9585,-0.0327,-0.1506,-2.2901,1.2061,-2.2901,49.14,80.86,-167.75
142741,-0.9609,-0.0312,-0.1633,-2.6107,1.7863,-0.9084,48.72,80.18,-169.17
143241,-0.9583,-0.0259,-0.1538,-2.1374,1.7328,-1.8321,48.86,80.76,-170.45
143741,-0.9500,-0.0254,-0.1565,-2.5344,1.1832,-0.9313,48.72,80.53,-170.78
144241,-0.9583,-0.0361,-0.1455,-2.2061,1.1221,-1.4580,48.72,81.11,-166.05
144741,-0.9597,-0.0276,-0.1445,-2.6412,1.1832,0.1908,49.05,81.28,-169.19
145241,-0.9592,-0.0303,-0.1543,-2.6031,1.1145,-1.0534,49.14,80.69,-168.90
145741,-0.9512,-0.0332,-0.1548,-3.0992,1.7939,-0.1985,48.86,80.55,-167.89
146241,-0.9583,-0.0251,-0.1497,-2.1374,1.3664,-1.3588,48.95,81.00,-170.46
146741,-0.9565,-0.0203,-0.1567,-2.4275,0.9924,-0.8244,49.00,80.62,-172.63
147241,-0.9600,-0.0242,-0.1526,-2.7328,1.0763,-0.5115,49.00,80.86,-171.00
147741,-0.9595,-0.0300,-0.1511,-2.4122,1.1908,-0.7634,49.14,80.88,-168.76
148241,-0.9541,-0.0305,-0.1526,-2.3130,1.0305,-1.5878,49.00,80.74,-168.69
148741,-0.9634,-0.0332,-0.1411,-2.8321,1.2214,0.8321,48.53,81.44,-166.76
149241,-0.9626,-0.0295,-0.1575,-3.0229,1.5496,1.1374,48.72,80.55,-169.37
149741,-0.9514,-0.0212,-0.1497,-2.4198,1.0305,-1.4656,48.95,80.97,-171.92
150241,-0.9617,-0.0334,-0.1343,-2.5496,1.1985,-1.3511,49.00,81.81,-166.01
150741,-0.9551,-0.0283,-0.1516,-2.6031,1.0992,-1.1756,48.81,80.83,-169.42
151241,-0.9619,-0.0264,-0.1467,-2.1756,1.1527,-0.9313,48.72,81.19,-169.81
151741,-0.9478,-0.0364,-0.1482,-2.5267,1.9618,-0.8321,49.14,80.85,-166.21
152241,-0.9526,-0.0378,-0.1445,-2.6794,1.1908,-0.7023,48.86,81.09,-165.33
152741,-0.9543,-0.0146,-0.1526,-2.4962,1.4351,0.2290,48.86,80.87,-174.52
153241,-0.9541,-0.0403,-0.1436,-2.6641,1.0840,-0.5038,49.00,81.12,-164.33
153741,-0.9580,-0.0239,-0.1567,-2.1374,0.9160,-1.3511,48.95,80.60,-171.32
154241,-0.9583,-0.0349,-0.1436,-2.5267,1.4504,-1.1145,49.00,81.24,-166.33
154741,-0.9553,-0.0300,-0.1482,-2.3282,0.9542,-1.7023,49.14,81.01,-168.54
155241,-0.9570,-0.0249,-0.1545,-2.2824,1.2748,-0.7939,49.00,80.71,-170.85
155741,-0.9583,-0.0254,-0.1511,-2.4580,1.1832,-0.5878,48.86,80.91,-170.46
156241,-0.9497,-0.0310,-0.1438,-2.3282,1.3740,-1.5191,48.95,81.20,-167.83
156741,-0.9714,-0.0410,-0.1479,-2.3969,1.2595,-1.7786,48.81,81.02,-164.51
157241,-0.9709,-0.0381,-0.1553,-2.9237,0.9084,-0.1450,48.95,80.65,-166.22
157741,-0.9480,-0.0325,-0.1562,-2.4122,1.4885,-1.5420,49.05,80.44,-168.26
158241,-0.9314,-0.0156,-0.1799,-2.8473,-0.3740,-3.7863,48.67,79.03,-175.04
158741,-0.9792,-0.0325,-0.1497,-3.1450,0.8779,3.2824,49.19,81.11,-167.76
159241,-0.9658,-0.0354,-0.1650,-2.2137,1.5115,-2.4198,49.00,80.09,-167.89
159741,-0.9619,-0.0137,-0.1619,-3.3435,1.7176,4.1221,48.86,80.41,-175.17
160241,-0.9390,-0.0256,-0.1855,-2.0687,1.4275,-3.7557,48.86,78.72,-172.13
160741,-0.9636,-0.0320,-0.1492,-2.5267,-0.1756,-1.0153,48.72,81.00,-167.90
161241,-0.9719,-0.0132,-0.1545,-3.2519,1.8779,-0.2595,49.24,80.93,-175.12
161741,-0.9580,-0.0486,-0.1497,-2.9542,0.9771,-0.5954,48.95,80.67,-162.01
162241,-0.9502,-0.0139,-0.1396,-2.9008,0.9771,-1.2977,48.86,81.60,-174.31
162741,-0.9536,-0.0264,-0.1321,-2.7328,1.3588,-2.9771,49.00,81.96,-168.71
163241,-0.9685,-0.0293,-0.1375,-2.5573,0.3282,-1.0229,48.72,81.74,-167.97
163741,-0.9551,-0.0327,-0.1362,-2.4809,1.3511,-0.9008,48.86,81.65,-166.50
164241,-0.9421,-0.0271,-0.1531,-2.7328,1.7939,-0.0458,49.19,80.63,-169.96
164741,-0.9626,-0.0073,-0.1736,-2.7634,0.5573,-1.3664,48.81,79.77,-177.58
165241,-0.9497,-0.0283,-0.1504,-2.4122,1.7634,-1.5649,48.81,80.85,-169.34
165741,-0.9487,-0.0144,-0.1519,-2.5878,0.1832,-0.5191,49.00,80.87,-174.58
166241,-0.9517,-0.0220,-0.1467,-1.6260,0.5573,-1.9924,48.72,81.14,-171.48
166741,-0.9614,-0.0737,-0.1541,-2.5344,3.6336,-4.4351,48.86,79.93,-154.42
167241,-0.9453,-0.0530,-0.1477,-3.0840,0.5115,-1.1221,49.00,80.58,-160.27
167741,-0.9490,-0.0320,-0.1675,-2.9924,2.1985,1.9237,48.86,79.81,-169.19
168241,-0.9763,-0.0283,-0.1438,-2.9466,-0.2290,-4.2748,49.00,81.46,-168.86
168741,-0.9744,-0.0266,-0.1560,-2.5802,-0.6947,-1.1832,48.86,80.77,-170.32
169241,-0.9504,-0.0596,-0.1443,-2.5725,1.3053,-1.1450,48.62,80.67,-157.57
169741,-0.9644,-0.0276,-0.1477,-2.5267,1.5267,0.6718,48.86,81.14,-169.42
170241,-0.9648,-0.0154,-0.1519,-2.7023,1.3359,0.2214,48.86,81.01,-174.22
170741,-0.9604,-0.0415,-0.1514,-2.5649,0.8779,-1.7252,49.05,80.72,-164.67
171241,-0.9580,-0.0469,-0.1562,-2.9008,1.3053,-1.3359,48.86,80.34,-163.30
171741,-0.9800,-0.0732,-0.1150,-3.1069,1.7481,3.1450,49.14,82.08,-147.51
172241,-0.9539,-0.0396,-0.1729,-1.8779,5.3740,-10.8321,48.95,79.47,-167.11
172741,-0.9402,-0.0459,-0.1675,-2.9847,1.1069,2.1069,49.00,79.54,-164.67
173241,-1.0183,0.0161,-0.1362,-6.8321,7.5802,-2.5725,48.95,82.33,173.25
173741,-0.9480,-0.0271,-0.1631,-2.6412,0.7023,0.4809,48.81,80.11,-170.57
174241,-0.9592,-0.0166,-0.1345,-2.5573,1.2290,-0.4198,48.81,81.96,-172.96
174741,-0.9539,-0.0134,-0.1685,-2.5344,1.3282,-1.3740,48.81,79.95,-175.44
175241,-0.9546,-0.0225,-0.1514,-2.5725,1.0153,-1.6641,49.00,80.89,-171.56
175741,-0.9524,-0.0159,-0.1465,-2.1450,1.0153,-2.6260,49.05,81.21,-173.82
176241,-0.9443,-0.0122,-0.1614,-2.3664,0.2214,-2.1221,49.05,80.28,-175.67
176741,-0.9600,-0.0215,-0.1396,-2.6183,1.3740,-0.0534,48.72,81.63,-171.25
177241,-0.9558,-0.0332,-0.1360,-2.5573,0.6794,-0.1374,48.72,81.67,-166.28
177741,-0.9585,-0.0361,-0.1401,-2.4275,0.8626,-1.3206,48.86,81.41,-165.54
178241,-0.9602,-0.0242,-0.1406,-2.5954,0.7710,-1.5496,48.81,81.55,-170.25
178741,-0.9590,-0.0071,-0.1538,-2.6031,1.3511,0.2214,48.86,80.88,-177.36
179241,-0.9551,-0.0232,-0.1501,-2.1985,0.9237,-2.4885,48.95,80.96,-171.22
179741,-0.9475,-0.0356,-0.1433,-2.4580,1.4809,-0.8931,48.95,81.14,-166.03
180241,-0.9536,-0.0232,-0.1443,-2.0382,0.1069,-2.7634,49.00,81.29,-170.87
180741,-0.9509,-0.0112,-0.1555,-2.4427,0.7939,-1.9084,48.86,80.69,-175.87
181241,-0.9666,-0.0288,-0.1370,-2.3282,0.3359,0.2748,48.95,81.76,-168.12
181741,-0.9553,-0.0181,-0.1555,-2.4885,1.2824,-0.4809,48.86,80.69,-173.37
182241,-0.9539,-0.0188,-0.1489,-2.6794,1.5038,-0.6336,49.00,81.06,-172.81
182741,-0.9663,-0.0142,-0.1501,-2.5420,0.9084,-1.4275,48.81,81.13,-174.61
183241,-0.9575,-0.0198,-0.1550,-2.4962,1.2137,-1.0763,48.53,80.73,-172.73
183741,-0.9529,-0.0247,-0.1460,-2.3740,0.9618,-1.2901,48.95,81.17,-170.41
184241,-0.9565,-0.0273,-0.1443,-2.4427,1.2901,-1.3053,48.81,81.27,-169.27
184741,-0.9504,-0.0205,-0.1531,-2.2977,1.2977,-1.1527,48.95,80.77,-172.37
185241,-0.9517,-0.0217,-0.1567,-2.3893,0.5649,-1.7405,48.95,80.56,-172.11
185741,-0.9321,-0.0110,-0.1929,-2.0076,0.0534,-1.5649,49.00,78.29,-176.74
186241,-0.9751,-0.0139,-0.1111,-1.9313,1.7863,-1.8015,48.95,83.45,-172.86
186741,-0.9492,-0.0305,-0.1462,-2.1374,0.5038,-2.4504,48.95,81.06,-168.21
187241,-0.9619,-0.0271,-0.1545,-2.6565,1.5878,-0.0382,49.00,80.74,-170.05
187741,-0.9612,-0.0305,-0.1333,-2.2061,1.7252,-2.6870,49.14,81.90,-167.11
188241,-0.9609,-0.0171,-0.1646,-2.4580,0.9313,0.0382,49.00,80.23,-174.07
188741,-0.9658,0.0715,-0.2017,-2.1069,4.6412,3.7328,48.81,77.51,160.47
189241,-0.9507,-0.0356,-0.1560,-2.2290,0.6260,-3.5878,48.86,80.45,-167.13
189741,-2.0000,-0.7075,1.0901,-250.1374,250.1298,77.2672,48.72,56.98,-32.99
190241,-0.1897,0.4004,-0.6763,-82.6412,59.1832,-13.7252,48.95,13.57,149.37
190741,-0.5894,0.4585,-0.6650,123.9237,-50.1832,-16.6336,48.81,36.11,145.42
191241,-0.3379,-0.2959,-0.4934,172.4122,42.9695,-147.5267,48.72,30.43,-149.05
191741,-0.3411,-0.8264,-0.1199,11.2137,-23.6641,70.5649,48.67,22.22,-98.25
192241,-0.5974,-0.8027,-0.0178,-6.7328,1.0076,-2.0687,48.81,36.65,-91.27
192741,-0.5854,-0.8125,-0.0156,-2.1221,1.3359,-0.6565,48.95,35.77,-91.10
193241,-0.5605,-0.8362,-0.0286,-2.5038,1.5191,-0.6870,48.95,33.82,-91.96
193741,-0.5867,-0.8113,-0.0376,-2.5267,1.1145,-0.8702,49.00,35.84,-92.65
194241,-0.5793,-0.8076,-0.0154,-1.7099,0.5115,0.2443,48.86,35.65,-91.09
194741,-0.5764,-0.8044,-0.0251,-2.6641,1.1679,-1.0534,48.81,35.61,-91.79
195241,-0.5781,-0.7959,-0.0291,-2.8015,1.2061,-0.9084,48.86,35.98,-92.09
195741,-0.5808,-0.8071,-0.0117,-2.9847,1.1221,-1.9389,48.81,35.74,-90.83
196241,-0.5852,-0.8003,-0.0200,-2.2366,1.1221,-0.8779,48.86,36.17,-91.43
196741,-0.5784,-0.8042,-0.0281,-2.4809,0.8321,-0.8855,48.95,35.71,-92.00
197241,-0.5562,-0.8098,-0.0261,-2.7939,0.5725,-1.1145,48.86,34.47,-91.85
197741,-0.5747,-0.7927,-0.0288,-2.9008,1.5191,-1.7481,48.95,35.92,-92.08
198241,-0.5969,-0.8103,-0.0349,-2.9313,0.8855,-0.7176,48.95,36.35,-92.47
198741,-0.6331,-0.8479,0.0234,-1.8473,1.0000,-2.0687,48.81,36.74,-88.42
199241,-0.5828,-0.8130,-0.0256,-2.4351,1.2672,-1.3588,48.72,35.62,-91.81
199741,-0.5723,-0.7910,-0.0239,-2.8550,1.2901,-1.3511,49.00,35.87,-91.73
200241,-0.5664,-0.8083,-0.0073,-2.4885,1.1450,-1.3206,48.48,35.02,-90.52
200741,-0.5825,-0.8022,-0.0344,-2.4504,0.9160,-1.0611,49.00,35.96,-92.46
201241,-0.5803,-0.8086,-0.0093,-3.7176,1.7099,-2.2519,48.72,35.66,-90.66
201741,-0.5740,-0.7966,-0.0378,-2.0305,0.5954,-0.2519,48.67,35.74,-92.72
202241,-0.5566,-0.8008,-0.0312,-2.4427,0.9313,-0.7176,49.00,34.78,-92.23
202741,-0.5686,-0.7927,-0.0266,-2.6107,0.9084,-0.9084,49.00,35.64,-91.92
203241,-0.6035,-0.7190,-0.0840,25.5878,24.6870,17.0992,48.86,39.82,-96.66
203741,-0.7141,-0.6829,-0.0581,-2.4122,1.4351,-1.0687,48.72,46.18,-94.86
204241,-0.7183,-0.6721,-0.0652,-2.2748,0.6412,-0.6412,48.81,46.77,-95.54
204741,-0.7075,-0.6780,-0.0615,-3.1069,1.3282,-0.7863,48.86,46.10,-95.19
205241,-0.7241,-0.6697,-0.0708,-2.5191,1.2214,-0.8626,49.00,47.08,-96.04
205741,-0.7185,-0.6807,-0.0598,-2.5573,1.3588,-1.1908,48.72,46.44,-95.02
206241,-0.6982,-0.6553,-0.0793,-3.0763,2.1832,-0.8931,48.86,46.61,-96.90
206741,-0.7180,-0.6733,-0.0530,-2.0382,0.0229,-0.7176,48.95,46.75,-94.50
207241,-0.7227,-0.6724,-0.0518,-1.7634,-0.4885,-0.0763,48.67,46.98,-94.40
207741,-0.7119,-0.6687,-0.0942,-2.4427,1.6183,-1.3740,48.72,46.51,-98.02
208241,-0.7153,-0.6682,-0.0718,-1.2748,1.0000,-1.8092,48.86,46.79,-96.13
208741,-0.6729,-0.6868,-0.0906,-3.0534,2.3206,-0.0763,48.72,44.17,-97.51
209241,-0.6775,-0.6777,-0.0781,-3.5420,1.7863,-0.6641,48.81,44.80,-96.58
209741,-0.7334,-0.6694,-0.0671,-1.2824,0.2214,-2.0687,48.95,47.47,-95.73
210241,-0.7217,-0.6628,-0.0693,-2.6183,0.8931,-0.8550,48.62,47.28,-95.97
210741,-0.7065,-0.6775,-0.0735,-2.6489,1.3893,-1.2824,48.95,46.04,-96.19
211241,-0.7200,-0.6782,-0.0662,-2.8931,3.3511,-2.4351,48.86,46.57,-95.57
211741,-0.7434,-0.6824,-0.0713,-2.4427,0.3664,0.7099,48.95,47.30,-95.96
212241,-0.7075,-0.6748,-0.0730,-2.5344,1.4885,-1.0611,48.86,46.19,-96.17
212741,-0.7271,-0.6677,-0.0730,-2.5954,0.3893,-0.5420,48.81,47.27,-96.24
213241,-0.7117,-0.6716,-0.0715,-2.7405,1.3359,-1.3740,49.00,46.50,-96.08
213741,-0.7178,-0.6660,-0.0742,-2.5115,1.3664,-0.7634,48.72,46.97,-96.36
214241,-0.7178,-0.6687,-0.0708,-2.8015,1.1832,-1.0076,48.72,46.87,-96.04
214741,-0.7197,-0.6648,-0.0645,-2.4122,0.9389,-0.8931,48.95,47.14,-95.54
215241,-0.7205,-0.6592,-0.0735,-2.8168,1.0763,-0.8397,49.14,47.37,-96.36
215741,-0.7246,-0.6643,-0.0640,-2.6260,1.1985,-1.1069,48.81,47.35,-95.50
216241,-0.7334,-0.6670,-0.0674,-2.2748,1.0076,-1.4504,48.86,47.57,-95.77
216741,-0.7283,-0.6655,-0.0723,-2.2214,1.0534,-1.4656,48.72,47.41,-96.20
217241,-0.7239,-0.6675,-0.0820,-2.5725,1.3969,-1.1450,48.95,47.11,-97.01
217741,-0.7271,-0.6770,-0.0837,-3.2443,1.4962,0.0153,48.95,46.82,-97.05
218241,-0.7083,-0.6660,-0.0669,-2.8168,1.8397,-1.5802,48.95,46.62,-95.74
218741,-0.7214,-0.6660,-0.0740,-2.3969,1.2443,-1.2366,48.67,47.11,-96.34
219241,-0.7178,-0.6692,-0.0808,-2.4122,0.8473,-0.5954,48.86,46.80,-96.89
219741,-0.7212,-0.6609,-0.0750,-2.5267,0.7939,-0.7863,49.05,47.32,-96.47
220241,-0.7231,-0.6655,-0.0740,-2.5191,0.9847,-1.1756,48.72,47.20,-96.34
220741,-0.7185,-0.6655,-0.0715,-2.4046,1.2824,-1.0229,48.72,47.03,-96.13
221241,-0.7263,-0.6667,-0.0659,-2.4122,1.0382,-1.2290,48.72,47.31,-95.65
221741,-0.7161,-0.6655,-0.0767,-2.5802,1.3282,-1.2061,48.86,46.91,-96.57
222241,-0.7207,-0.6289,-0.0703,-2.2977,1.0305,-2.0611,48.81,48.71,-96.38
222741,-0.7112,-0.6626,-0.0796,-2.4198,0.9160,-0.6947,48.86,46.82,-96.85
223241,-0.7231,-0.6694,-0.0735,-2.3511,1.0229,-1.4733,49.05,47.04,-96.26
223741,-0.7405,-0.6611,-0.0667,-1.8397,0.8855,-1.6947,48.72,48.10,-95.76
224241,-0.7102,-0.6658,-0.0820,-2.8244,1.5267,-0.8092,48.86,46.63,-97.02
224741,-0.7107,-0.6370,-0.0278,-1.5267,2.0153,-0.9389,48.95,48.10,-92.50
225241,-0.7258,-0.6707,-0.0781,-2.3893,1.3206,-0.8855,48.95,47.07,-96.64
225741,-0.7205,-0.6697,-0.0696,-2.4809,1.2901,-1.5191,48.81,46.94,-95.93
226241,-0.7292,-0.6672,-0.0815,-2.2290,0.9237,-0.5496,48.67,47.33,-96.97
226741,-0.7175,-0.6626,-0.0774,-2.4198,0.6412,-1.1069,48.62,47.09,-96.66
227241,-0.7166,-0.6392,-0.0789,-2.4427,1.0611,-1.8473,48.72,48.05,-97.03
227741,-0.7087,-0.6714,-0.0742,-2.4885,1.0534,-1.1069,48.62,46.38,-96.31
228241,-0.7200,-0.6682,-0.0752,-2.3740,0.8015,-0.8168,48.72,46.96,-96.42
228741,-0.7253,-0.6577,-0.0928,-2.6260,1.7099,0.0992,48.81,47.52,-98.03
229241,-0.7358,-0.6877,-0.0593,-3.3511,1.9389,0.1603,48.62,46.83,-94.93
229741,-0.6997,-0.6533,-0.0920,-2.3969,1.5191,-2.3130,48.95,46.68,-98.02
230241,-0.7097,-0.6741,-0.0791,-2.9084,1.3359,-0.5649,48.53,46.28,-96.69
230741,-0.7383,-0.6418,-0.1067,-2.8931,2.2214,0.0458,48.62,48.61,-99.44
231241,-0.7139,-0.6843,-0.0500,-2.6260,1.1221,-1.1832,48.72,46.13,-94.18
231741,-0.7236,-0.6619,-0.0884,-2.1069,-0.2672,-1.4351,48.72,47.30,-97.61
232241,-0.7224,-0.6672,-0.0837,-2.7939,1.3817,-0.9695,48.67,47.05,-97.15
232741,-0.7097,-0.6726,-0.0759,-2.6107,0.8015,-0.5802,48.67,46.36,-96.44
233241,-0.7168,-0.6594,-0.0850,-2.5038,1.0916,-1.0305,48.81,47.15,-97.34
233741,-0.7195,-0.6694,-0.0735,-2.5115,0.6183,-0.7786,48.81,46.89,-96.26
234241,-0.7468,-0.6633,-0.0854,-2.2519,1.3740,-2.0840,48.67,48.15,-97.34
234741,-0.7117,-0.6729,-0.0891,-3.0305,1.4427,-1.2519,48.86,46.36,-97.54
235241,-0.7117,-0.6650,-0.0786,-2.4427,1.1756,-0.8626,48.72,46.74,-96.74
235741,-0.7061,-0.6631,-0.0933,-2.1221,0.7405,-0.6412,48.62,46.52,-98.01
236241,-0.7336,-0.6553,-0.0813,-2.3435,0.7481,-1.3511,48.67,48.01,-97.07
236741,-0.7239,-0.6550,-0.0835,-2.7252,0.7557,-1.0458,48.72,47.63,-97.26
237241,-0.7083,-0.6731,-0.0845,-2.4885,1.5954,-1.3511,48.81,46.23,-97.15
237741,-0.7190,-0.6604,-0.0818,-2.5267,0.7863,-0.8855,48.67,47.22,-97.06
238241,-0.7195,-0.6653,-0.0803,-2.3664,1.3282,-1.3053,48.81,47.03,-96.88
238741,-0.7346,-0.6462,-0.0867,-1.5496,0.3817,0.8779,48.72,48.41,-97.64
239241,-0.7222,-0.6580,-0.0752,-2.8092,0.9008,-0.8626,48.86,47.48,-96.52
239741,-0.6948,-0.6702,-0.0889,-2.0840,0.6718,-1.6565,48.72,45.79,-97.55
240241,-0.7595,-0.6750,-0.0828,-4.0687,2.6947,-1.5496,48.62,48.16,-96.99
240741,-0.7273,-0.6887,-0.0791,-2.8702,0.5191,-1.2824,48.53,46.37,-96.55
241241,-0.7119,-0.6812,-0.0896,-2.9771,1.0840,0.2672,48.72,46.02,-97.49
241741,-0.6965,-0.6531,-0.0928,-1.9313,1.2214,-2.5267,48.48,46.56,-98.09
242241,-0.7246,-0.6775,-0.0811,-3.0229,2.0458,-0.7557,48.48,46.72,-96.82
242741,-0.7310,-0.6726,-0.0798,-2.4885,0.6794,-0.8473,48.81,47.18,-96.77
243241,-0.6707,-0.6655,-0.1016,-1.7328,0.5573,-1.3588,48.53,44.89,-98.68
243741,-0.6816,-0.6702,-0.0696,-3.8702,-0.0153,2.1145,48.81,45.33,-95.93
244241,-0.7620,-0.6667,-0.0784,-1.0000,-2.0229,-2.3359,48.53,48.62,-96.70
244741,-0.7371,-0.6746,-0.0764,-2.5573,1.1985,-0.6107,48.67,47.35,-96.46
245241,-0.7168,-0.6519,-0.0920,-2.3664,0.3282,-1.3130,48.53,47.43,-98.04
245741,-0.7180,-0.6621,-0.0872,-2.6870,1.3282,-1.2901,48.72,47.07,-97.50
246241,-0.7185,-0.6650,-0.0859,-2.3206,0.6870,-1.1374,48.86,46.98,-97.36
246741,-0.7244,-0.6580,-0.0869,-2.5725,1.0000,-0.5038,48.53,47.50,-97.52
247241,-0.7192,-0.6604,-0.0740,-2.4733,0.8931,-1.3893,48.62,47.26,-96.39
247741,-0.7288,-0.6516,-0.0837,-2.1832,0.5496,-0.4046,48.62,47.97,-97.32
248241,-0.6807,-0.6606,-0.1018,-2.1298,1.2977,-2.0763,48.62,45.52,-98.76
248741,-0.7302,-0.6692,-0.0798,-2.0458,0.8321,0.0916,48.62,47.30,-96.80
249241,-0.7188,-0.6636,-0.0891,-2.4122,0.6260,-1.7634,48.62,47.03,-97.65
249741,-0.7227,-0.6628,-0.0869,-2.5191,0.9466,-1.1832,48.72,47.23,-97.47
250241,-0.7151,-0.6675,-0.0818,-2.4427,0.8321,-1.5420,48.62,46.76,-96.99
250741,-0.7185,-0.6614,-0.1006,-2.7328,1.4809,-0.5954,48.62,47.04,-98.65
